team1,team2,score1,score2,winner,win_margin,venue
Richmond,Essendon,136,96,Richmond,40,M.C.G.
South Melbourne,Footscray,105,91,South Melbourne,14,Lake Oval
North Melbourne,Geelong,122,76,North Melbourne,46,Arden St
St Kilda,Melbourne,141,89,St Kilda,52,Moorabbin Oval
Carlton,Collingwood,103,62,Carlton,41,Princes Park
Essendon,St Kilda,82,121,St Kilda,39,Windy Hill
Fitzroy,North Melbourne,82,124,North Melbourne,42,Junction Oval
Footscray,Hawthorn,112,118,Hawthorn,6,Western Oval
Melbourne,Geelong,95,101,Geelong,6,M.C.G.
South Melbourne,Richmond,93,70,South Melbourne,23,Waverley Park
Fitzroy,Carlton,58,69,Carlton,11,Waverley Park
Collingwood,Footscray,82,66,Collingwood,16,Victoria Park
Geelong,Essendon,92,85,Geelong,7,Kardinia Park
Hawthorn,Richmond,127,70,Hawthorn,57,Princes Park
North Melbourne,Melbourne,174,61,North Melbourne,113,Arden St
St Kilda,South Melbourne,85,37,St Kilda,48,Moorabbin Oval
North Melbourne,Carlton,70,131,Carlton,61,Arden St
Richmond,Collingwood,109,123,Collingwood,14,M.C.G.
Essendon,Melbourne,130,136,Melbourne,6,Windy Hill
Footscray,Fitzroy,71,139,Fitzroy,68,Western Oval
South Melbourne,Geelong,155,167,Geelong,12,Lake Oval
Hawthorn,St Kilda,83,139,St Kilda,56,Waverley Park
Carlton,Footscray,145,102,Carlton,43,Princes Park
Collingwood,St Kilda,147,107,Collingwood,40,Victoria Park
Essendon,North Melbourne,51,77,North Melbourne,26,Waverley Park
Fitzroy,Richmond,134,117,Fitzroy,17,Junction Oval
Geelong,Hawthorn,86,88,Hawthorn,2,Kardinia Park
Melbourne,South Melbourne,106,85,Melbourne,21,M.C.G.
St Kilda,Carlton,106,66,St Kilda,40,Moorabbin Oval
Melbourne,Collingwood,125,156,Collingwood,31,M.C.G.
Hawthorn,Essendon,118,109,Hawthorn,9,Princes Park
Geelong,Fitzroy,100,38,Geelong,62,Kardinia Park
Footscray,Richmond,81,134,Richmond,53,Waverley Park
North Melbourne,South Melbourne,111,87,North Melbourne,24,Arden St
Carlton,Geelong,105,72,Carlton,33,Waverley Park
Hawthorn,Collingwood,154,98,Hawthorn,56,M.C.G.
Collingwood,Carlton,108,93,Collingwood,15,M.C.G.
North Melbourne,Hawthorn,73,87,Hawthorn,14,Waverley Park
North Melbourne,Collingwood,96,84,North Melbourne,12,Waverley Park
North Melbourne,Hawthorn,103,121,Hawthorn,18,M.C.G.
