team1,team2,score1,score2,winner,win_margin,venue
Hawthorn,Carlton,91,122,Carlton,31,Waverley Park
Richmond,West Coast,81,100,West Coast,19,Princes Park
Melbourne,Brisbane Bears,138,49,Melbourne,89,M.C.G.
Sydney,St Kilda,118,155,St Kilda,37,S.C.G.
Essendon,Sydney,117,96,Essendon,21,M.C.G.
St Kilda,Collingwood,68,80,Collingwood,12,Waverley Park
Fitzroy,Adelaide,99,94,Fitzroy,5,Princes Park
Richmond,Carlton,83,106,Carlton,23,M.C.G.
Geelong,Hawthorn,150,68,Geelong,82,Kardinia Park
Brisbane Bears,West Coast,71,131,West Coast,60,Gabba
Sydney,Fitzroy,99,114,Fitzroy,15,S.C.G.
Carlton,St Kilda,77,84,St Kilda,7,Princes Park
Essendon,Footscray,98,85,Essendon,13,M.C.G.
West Coast,Hawthorn,67,45,West Coast,22,Subiaco
North Melbourne,Richmond,128,84,North Melbourne,44,M.C.G.
Adelaide,Melbourne,105,46,Adelaide,59,Football Park
Fitzroy,Brisbane Bears,147,43,Fitzroy,104,Princes Park
Geelong,Essendon,126,94,Geelong,32,Kardinia Park
Hawthorn,Adelaide,115,88,Hawthorn,27,Waverley Park
Collingwood,Carlton,63,117,Carlton,54,M.C.G.
Footscray,West Coast,94,52,Footscray,42,Western Oval
Richmond,Melbourne,54,175,Melbourne,121,M.C.G.
Sydney,North Melbourne,98,160,North Melbourne,62,S.C.G.
West Coast,Geelong,96,116,Geelong,20,W.A.C.A.
Carlton,Sydney,111,110,Carlton,1,Princes Park
St Kilda,Richmond,125,82,St Kilda,43,Waverley Park
North Melbourne,Footscray,123,135,Footscray,12,M.C.G.
Brisbane Bears,Hawthorn,106,163,Hawthorn,57,Gabba
Melbourne,Fitzroy,75,98,Fitzroy,23,M.C.G.
Adelaide,Collingwood,135,111,Adelaide,24,Football Park
North Melbourne,West Coast,69,120,West Coast,51,Waverley Park
Essendon,Carlton,98,100,Carlton,2,M.C.G.
Hawthorn,Adelaide,95,110,Adelaide,15,M.C.G.
Carlton,Adelaide,86,68,Carlton,18,Waverley Park
Essendon,West Coast,108,76,Essendon,32,M.C.G.
Essendon,Adelaide,111,100,Essendon,11,M.C.G.
Essendon,Carlton,133,89,Essendon,44,M.C.G.
