team1,team2,score1,score2,winner,win_margin,venue
Collingwood,Richmond,77,28,Collingwood,49,Victoria Park
South Melbourne,Geelong,72,38,South Melbourne,34,Lake Oval
Carlton,Collingwood,85,54,Carlton,31,Princes Park
Geelong,Fitzroy,46,64,Fitzroy,18,Corio Oval
Richmond,South Melbourne,52,64,South Melbourne,12,Punt Rd
South Melbourne,Carlton,46,31,South Melbourne,15,Lake Oval
Fitzroy,Collingwood,62,78,Collingwood,16,Brunswick St
Richmond,Geelong,90,52,Richmond,38,Punt Rd
Collingwood,South Melbourne,66,45,Collingwood,21,Victoria Park
Carlton,Geelong,42,43,Geelong,1,Princes Park
Fitzroy,Richmond,49,38,Fitzroy,11,Brunswick St
Carlton,Richmond,97,53,Carlton,44,Princes Park
Geelong,Collingwood,43,57,Collingwood,14,Corio Oval
South Melbourne,Fitzroy,50,55,Fitzroy,5,Lake Oval
Carlton,Fitzroy,41,57,Fitzroy,16,Princes Park
Geelong,South Melbourne,50,47,Geelong,3,Corio Oval
Collingwood,Carlton,92,55,Collingwood,37,Victoria Park
Fitzroy,Geelong,52,65,Geelong,13,Brunswick St
South Melbourne,Richmond,71,39,South Melbourne,32,Lake Oval
Carlton,South Melbourne,65,54,Carlton,11,Princes Park
Collingwood,Fitzroy,77,74,Collingwood,3,Victoria Park
Geelong,Richmond,81,34,Geelong,47,Corio Oval
Geelong,Carlton,29,34,Carlton,5,Corio Oval
South Melbourne,Collingwood,90,73,South Melbourne,17,Lake Oval
Richmond,Fitzroy,87,38,Richmond,49,Punt Rd
Richmond,Carlton,46,51,Carlton,5,Punt Rd
Collingwood,Geelong,79,23,Collingwood,56,Victoria Park
Fitzroy,South Melbourne,64,57,Fitzroy,7,Brunswick St
Fitzroy,Carlton,45,59,Carlton,14,Brunswick St
Collingwood,Richmond,85,49,Collingwood,36,Victoria Park
South Melbourne,Geelong,98,49,South Melbourne,49,Lake Oval
Carlton,Collingwood,37,26,Carlton,11,Princes Park
Geelong,Fitzroy,63,82,Fitzroy,19,Corio Oval
Richmond,South Melbourne,41,56,South Melbourne,15,Punt Rd
South Melbourne,Carlton,55,50,South Melbourne,5,Lake Oval
Fitzroy,Collingwood,45,101,Collingwood,56,Brunswick St
Richmond,Geelong,42,50,Geelong,8,Punt Rd
Geelong,Carlton,38,71,Carlton,33,Corio Oval
Collingwood,South Melbourne,52,21,Collingwood,31,Victoria Park
Richmond,Fitzroy,71,53,Richmond,18,Punt Rd
Carlton,Richmond,80,41,Carlton,39,Princes Park
Geelong,Collingwood,65,63,Geelong,2,Corio Oval
South Melbourne,Fitzroy,85,47,South Melbourne,38,Lake Oval
Carlton,Fitzroy,44,53,Fitzroy,9,M.C.G.
Collingwood,South Melbourne,95,35,Collingwood,60,M.C.G.
Collingwood,Fitzroy,52,58,Fitzroy,6,M.C.G.
Collingwood,Fitzroy,74,39,Collingwood,35,M.C.G.
