team1,team2,score1,score2,winner,win_margin,venue
Carlton,Fitzroy,60,64,Fitzroy,4,Princes Park
Richmond,Collingwood,69,77,Collingwood,8,Punt Rd
Collingwood,Carlton,45,71,Carlton,26,Victoria Park
Fitzroy,Richmond,66,37,Fitzroy,29,Brunswick St
Richmond,Carlton,61,66,Carlton,5,Punt Rd
Fitzroy,Carlton,51,84,Carlton,33,Brunswick St
Collingwood,Richmond,78,53,Collingwood,25,Victoria Park
Carlton,Collingwood,75,76,Collingwood,1,Princes Park
Richmond,Fitzroy,127,68,Richmond,59,Punt Rd
Carlton,Richmond,92,31,Carlton,61,Princes Park
Collingwood,Fitzroy,79,65,Collingwood,14,Victoria Park
Fitzroy,Carlton,50,79,Carlton,29,Brunswick St
Collingwood,Richmond,74,75,Richmond,1,Victoria Park
Carlton,Collingwood,65,53,Carlton,12,Princes Park
Richmond,Fitzroy,65,55,Richmond,10,Punt Rd
Carlton,Richmond,91,41,Carlton,50,Princes Park
Collingwood,Fitzroy,59,58,Collingwood,1,Victoria Park
Carlton,Fitzroy,81,62,Carlton,19,Princes Park
Richmond,Collingwood,93,67,Richmond,26,Punt Rd
Collingwood,Carlton,70,72,Carlton,2,Victoria Park
Fitzroy,Richmond,65,75,Richmond,10,Brunswick St
Richmond,Carlton,65,82,Carlton,17,Punt Rd
Fitzroy,Collingwood,57,75,Collingwood,18,Brunswick St
Collingwood,Fitzroy,57,63,Fitzroy,6,M.C.G.
Carlton,Richmond,75,72,Carlton,3,M.C.G.
Carlton,Fitzroy,42,65,Fitzroy,23,M.C.G.
Carlton,Fitzroy,56,85,Fitzroy,29,M.C.G.
