team1,team2,score1,score2,winner,win_margin,venue
Carlton,North Melbourne,104,40,Carlton,64,Princes Park
Collingwood,Footscray,72,77,Footscray,5,Victoria Park
St Kilda,South Melbourne,49,93,South Melbourne,44,Junction Oval
Essendon,Richmond,74,70,Essendon,4,Windy Hill
Fitzroy,Hawthorn,74,75,Hawthorn,1,Brunswick St
Melbourne,Geelong,49,84,Geelong,35,M.C.G.
South Melbourne,Carlton,51,56,Carlton,5,Lake Oval
Collingwood,Fitzroy,103,135,Fitzroy,32,Victoria Park
Footscray,Essendon,56,64,Essendon,8,Western Oval
Geelong,St Kilda,95,67,Geelong,28,Kardinia Park
Hawthorn,Melbourne,120,86,Hawthorn,34,Glenferrie Oval
Richmond,North Melbourne,79,82,North Melbourne,3,Punt Rd
Hawthorn,Carlton,38,55,Carlton,17,Glenferrie Oval
North Melbourne,Collingwood,48,56,Collingwood,8,Arden St
Melbourne,Essendon,54,74,Essendon,20,M.C.G.
Fitzroy,St Kilda,76,40,Fitzroy,36,Brunswick St
Footscray,Richmond,71,45,Footscray,26,Western Oval
South Melbourne,Geelong,62,119,Geelong,57,Lake Oval
Carlton,Footscray,62,65,Footscray,3,Princes Park
Collingwood,Melbourne,129,82,Collingwood,47,Victoria Park
Essendon,Hawthorn,114,59,Essendon,55,Windy Hill
Geelong,Fitzroy,76,29,Geelong,47,Kardinia Park
St Kilda,North Melbourne,98,70,St Kilda,28,Junction Oval
Richmond,South Melbourne,56,95,South Melbourne,39,Punt Rd
Richmond,Carlton,66,33,Richmond,33,Punt Rd
Geelong,Collingwood,29,31,Collingwood,2,Kardinia Park
Essendon,South Melbourne,106,60,Essendon,46,Windy Hill
Fitzroy,Melbourne,69,45,Fitzroy,24,Brunswick St
North Melbourne,Footscray,70,81,Footscray,11,Arden St
St Kilda,Hawthorn,74,68,St Kilda,6,Junction Oval
Carlton,Geelong,61,83,Geelong,22,Princes Park
Collingwood,Essendon,81,37,Collingwood,44,Victoria Park
Footscray,Fitzroy,30,57,Fitzroy,27,Western Oval
Hawthorn,Richmond,51,73,Richmond,22,Glenferrie Oval
Melbourne,St Kilda,48,60,St Kilda,12,M.C.G.
South Melbourne,North Melbourne,100,99,South Melbourne,1,Lake Oval
Collingwood,Richmond,66,44,Collingwood,22,Victoria Park
Essendon,Geelong,123,65,Essendon,58,Windy Hill
St Kilda,Footscray,66,81,Footscray,15,Junction Oval
North Melbourne,Hawthorn,71,59,North Melbourne,12,Arden St
Melbourne,South Melbourne,106,125,South Melbourne,19,M.C.G.
Carlton,Melbourne,106,61,Carlton,45,Princes Park
South Melbourne,Collingwood,81,82,Collingwood,1,Lake Oval
Essendon,Fitzroy,79,53,Essendon,26,Windy Hill
Footscray,Hawthorn,80,64,Footscray,16,Western Oval
Geelong,North Melbourne,93,24,Geelong,69,Kardinia Park
Richmond,St Kilda,125,72,Richmond,53,Punt Rd
Carlton,Essendon,64,108,Essendon,44,Princes Park
St Kilda,Collingwood,72,79,Collingwood,7,Junction Oval
North Melbourne,Fitzroy,81,61,North Melbourne,20,Arden St
Footscray,South Melbourne,93,48,Footscray,45,Western Oval
Hawthorn,Geelong,38,70,Geelong,32,Glenferrie Oval
Richmond,Melbourne,124,95,Richmond,29,Punt Rd
Essendon,Footscray,61,53,Essendon,8,M.C.G.
Geelong,Collingwood,152,70,Geelong,82,M.C.G.
Collingwood,Essendon,68,70,Essendon,2,M.C.G.
Geelong,Essendon,81,70,Geelong,11,M.C.G.
