team1,team2,score1,score2,winner,win_margin,venue
Collingwood,West Coast,92,128,West Coast,36,Docklands
Sydney,Brisbane Lions,107,110,Brisbane Lions,3,S.C.G.
Essendon,St Kilda,169,83,Essendon,86,Docklands
Collingwood,Geelong,67,71,Geelong,4,M.C.G.
Adelaide,Sydney,98,48,Adelaide,50,Football Park
Hawthorn,Fremantle,121,62,Hawthorn,59,Docklands
Brisbane Lions,Richmond,99,111,Richmond,12,Gabba
Kangaroos,Port Adelaide,76,59,Kangaroos,17,S.C.G.
Western Bulldogs,Melbourne,108,83,Western Bulldogs,25,Docklands
West Coast,Carlton,78,128,Carlton,50,Subiaco
Richmond,Adelaide,112,121,Adelaide,9,Docklands
Melbourne,Carlton,61,159,Carlton,98,M.C.G.
Port Adelaide,Collingwood,89,75,Port Adelaide,14,Football Park
Brisbane Lions,West Coast,173,89,Brisbane Lions,84,Gabba
Sydney,Hawthorn,109,78,Sydney,31,S.C.G.
Essendon,Kangaroos,119,70,Essendon,49,M.C.G.
Geelong,Western Bulldogs,126,119,Geelong,7,Docklands
Fremantle,St Kilda,100,56,Fremantle,44,Subiaco
Kangaroos,Brisbane Lions,116,112,Kangaroos,4,Docklands
Melbourne,Collingwood,143,78,Melbourne,65,M.C.G.
West Coast,Port Adelaide,71,107,Port Adelaide,36,Subiaco
Carlton,Geelong,107,97,Carlton,10,Princes Park
Sydney,Essendon,76,89,Essendon,13,S.C.G.
St Kilda,Hawthorn,86,171,Hawthorn,85,M.C.G.
Adelaide,Fremantle,145,72,Adelaide,73,Football Park
Richmond,Western Bulldogs,87,52,Richmond,35,M.C.G.
Collingwood,St Kilda,115,82,Collingwood,33,M.C.G.
Carlton,Adelaide,120,96,Carlton,24,Princes Park
Geelong,Brisbane Lions,59,128,Brisbane Lions,69,Kardinia Park
Hawthorn,Melbourne,72,141,Melbourne,69,M.C.G.
Essendon,West Coast,108,76,Essendon,32,Docklands
Port Adelaide,Richmond,103,75,Port Adelaide,28,Football Park
Western Bulldogs,Kangaroos,106,102,Western Bulldogs,4,Docklands
Fremantle,Sydney,123,96,Fremantle,27,Subiaco
Collingwood,Hawthorn,68,125,Hawthorn,57,Docklands
Geelong,Fremantle,90,84,Geelong,6,Kardinia Park
Melbourne,Richmond,110,100,Melbourne,10,M.C.G.
Sydney,St Kilda,93,65,Sydney,28,S.C.G.
Port Adelaide,Essendon,58,89,Essendon,31,Football Park
Brisbane Lions,Carlton,112,156,Carlton,44,Gabba
Western Bulldogs,Adelaide,135,74,Western Bulldogs,61,Docklands
West Coast,Kangaroos,52,113,Kangaroos,61,Subiaco
St Kilda,Geelong,109,85,St Kilda,24,Docklands
Richmond,Essendon,66,167,Essendon,101,M.C.G.
Kangaroos,Melbourne,103,102,Kangaroos,1,Docklands
Fremantle,Port Adelaide,82,64,Fremantle,18,W.A.C.A.
Brisbane Lions,Western Bulldogs,138,81,Brisbane Lions,57,Gabba
Hawthorn,Carlton,63,120,Carlton,57,M.C.G.
Sydney,West Coast,151,80,Sydney,71,S.C.G.
Adelaide,Collingwood,147,109,Adelaide,38,Football Park
Essendon,Fremantle,159,72,Essendon,87,Docklands
Geelong,Adelaide,109,102,Geelong,7,Kardinia Park
Melbourne,Sydney,125,99,Melbourne,26,M.C.G.
Kangaroos,Richmond,134,56,Kangaroos,78,S.C.G.
West Coast,St Kilda,115,29,West Coast,86,W.A.C.A.
Port Adelaide,Western Bulldogs,149,106,Port Adelaide,43,Football Park
Carlton,Collingwood,180,69,Carlton,111,Princes Park
Brisbane Lions,Hawthorn,106,124,Hawthorn,18,Gabba
Geelong,Kangaroos,85,124,Kangaroos,39,Docklands
Adelaide,West Coast,107,90,Adelaide,17,Football Park
Carlton,Western Bulldogs,72,75,Western Bulldogs,3,Princes Park
Essendon,Hawthorn,165,82,Essendon,83,Docklands
Brisbane Lions,Port Adelaide,120,53,Brisbane Lions,67,Gabba
Collingwood,Sydney,84,104,Sydney,20,M.C.G.
St Kilda,Melbourne,98,116,Melbourne,18,Docklands
Fremantle,Richmond,79,106,Richmond,27,W.A.C.A.
Carlton,Essendon,83,109,Essendon,26,M.C.G.
Hawthorn,Port Adelaide,101,80,Hawthorn,21,M.C.G.
Collingwood,Western Bulldogs,91,100,Western Bulldogs,9,Docklands
Sydney,Kangaroos,145,91,Sydney,54,S.C.G.
West Coast,Geelong,78,108,Geelong,30,Subiaco
Adelaide,Brisbane Lions,78,115,Brisbane Lions,37,Football Park
Melbourne,Fremantle,160,77,Melbourne,83,Docklands
Richmond,St Kilda,119,79,Richmond,40,M.C.G.
Essendon,Western Bulldogs,81,92,Western Bulldogs,11,Docklands
Hawthorn,Adelaide,98,67,Hawthorn,31,M.C.G.
Richmond,Sydney,83,84,Sydney,1,Docklands
Brisbane Lions,St Kilda,153,63,Brisbane Lions,90,Gabba
Port Adelaide,Carlton,88,83,Port Adelaide,5,Football Park
Kangaroos,Collingwood,80,98,Collingwood,18,Docklands
Melbourne,Geelong,126,108,Melbourne,18,M.C.G.
Fremantle,West Coast,101,100,Fremantle,1,Subiaco
Western Bulldogs,Hawthorn,66,81,Hawthorn,15,Docklands
Essendon,Collingwood,97,78,Essendon,19,M.C.G.
Geelong,Sydney,124,120,Geelong,4,Kardinia Park
Brisbane Lions,Fremantle,156,49,Brisbane Lions,107,Gabba
Kangaroos,St Kilda,120,77,Kangaroos,43,Docklands
Adelaide,Port Adelaide,92,139,Port Adelaide,47,Football Park
Carlton,Richmond,125,52,Carlton,73,M.C.G.
West Coast,Melbourne,100,170,Melbourne,70,Subiaco
Geelong,Hawthorn,83,92,Hawthorn,9,Docklands
Essendon,Kangaroos,198,73,Essendon,125,M.C.G.
Brisbane Lions,Western Bulldogs,110,76,Brisbane Lions,34,Gabba
Carlton,Melbourne,87,96,Melbourne,9,M.C.G.
Kangaroos,Hawthorn,110,100,Kangaroos,10,M.C.G.
Carlton,Brisbane Lions,151,69,Carlton,82,M.C.G.
Melbourne,Kangaroos,156,106,Melbourne,50,M.C.G.
Essendon,Carlton,125,80,Essendon,45,M.C.G.
Essendon,Melbourne,135,75,Essendon,60,M.C.G.
