team1,team2,score1,score2,winner,win_margin,venue
Port Adelaide,Kangaroos,103,49,Port Adelaide,54,Football Park
Brisbane Lions,Adelaide,107,89,Brisbane Lions,18,Gabba
Richmond,Melbourne,112,103,Richmond,9,M.C.G.
Sydney,Geelong,112,73,Sydney,39,S.C.G.
Carlton,Western Bulldogs,107,100,Carlton,7,Princes Park
Fremantle,St Kilda,123,82,Fremantle,41,Subiaco
Essendon,Port Adelaide,96,146,Port Adelaide,50,Docklands
Carlton,Brisbane Lions,76,153,Brisbane Lions,77,Princes Park
Melbourne,Fremantle,71,101,Fremantle,30,M.C.G.
Collingwood,St Kilda,149,84,Collingwood,65,Docklands
West Coast,Richmond,124,72,West Coast,52,Subiaco
Kangaroos,Sydney,84,59,Kangaroos,25,Manuka Oval
Geelong,Hawthorn,109,75,Geelong,34,Docklands
Adelaide,Western Bulldogs,109,93,Adelaide,16,Football Park
Port Adelaide,Collingwood,98,73,Port Adelaide,25,Football Park
Western Bulldogs,Kangaroos,145,156,Kangaroos,11,Docklands
Fremantle,Carlton,127,99,Fremantle,28,Subiaco
Melbourne,Brisbane Lions,63,123,Brisbane Lions,60,Gabba
Richmond,Sydney,72,104,Sydney,32,M.C.G.
Geelong,Adelaide,59,76,Adelaide,17,Kardinia Park
Essendon,West Coast,128,106,Essendon,22,Docklands
St Kilda,Hawthorn,118,90,St Kilda,28,M.C.G.
Kangaroos,Richmond,92,89,Kangaroos,3,Docklands
Hawthorn,Adelaide,75,70,Hawthorn,5,M.C.G.
St Kilda,Brisbane Lions,90,85,St Kilda,5,Docklands
Sydney,Essendon,133,79,Sydney,54,Stadium Australia
Port Adelaide,Fremantle,112,63,Port Adelaide,49,Football Park
Geelong,Carlton,115,75,Geelong,40,Docklands
Melbourne,Collingwood,77,133,Collingwood,56,M.C.G.
Essendon,Kangaroos,88,96,Kangaroos,8,Docklands
St Kilda,Port Adelaide,57,99,Port Adelaide,42,York Park
Richmond,Carlton,86,93,Carlton,7,M.C.G.
Western Bulldogs,Sydney,63,127,Sydney,64,S.C.G.
Fremantle,Geelong,88,72,Fremantle,16,Subiaco
Brisbane Lions,West Coast,91,160,West Coast,69,Gabba
Collingwood,Hawthorn,51,84,Hawthorn,33,M.C.G.
Adelaide,Melbourne,138,65,Adelaide,73,Football Park
Essendon,Geelong,129,93,Essendon,36,Docklands
Melbourne,St Kilda,136,94,Melbourne,42,M.C.G.
Port Adelaide,Sydney,99,60,Port Adelaide,39,Football Park
Western Bulldogs,Collingwood,85,128,Collingwood,43,Docklands
Brisbane Lions,Richmond,104,61,Brisbane Lions,43,Gabba
Hawthorn,Fremantle,98,68,Hawthorn,30,York Park
Carlton,Adelaide,50,92,Adelaide,42,Princes Park
West Coast,Kangaroos,76,67,West Coast,9,Subiaco
St Kilda,Essendon,51,119,Essendon,68,Docklands
Hawthorn,Western Bulldogs,154,83,Hawthorn,71,M.C.G.
Fremantle,Brisbane Lions,75,72,Fremantle,3,Subiaco
Kangaroos,Collingwood,50,126,Collingwood,76,Docklands
Adelaide,Richmond,72,44,Adelaide,28,Football Park
Sydney,West Coast,92,84,Sydney,8,S.C.G.
Carlton,Melbourne,90,97,Melbourne,7,Princes Park
Geelong,Port Adelaide,70,69,Geelong,1,Kardinia Park
Adelaide,Essendon,90,49,Adelaide,41,Football Park
Collingwood,Fremantle,99,58,Collingwood,41,M.C.G.
Richmond,Geelong,97,101,Geelong,4,Docklands
Sydney,St Kilda,112,61,Sydney,51,S.C.G.
West Coast,Carlton,187,71,West Coast,116,Subiaco
Brisbane Lions,Hawthorn,93,81,Brisbane Lions,12,Gabba
Western Bulldogs,Port Adelaide,93,108,Port Adelaide,15,Docklands
Kangaroos,Melbourne,101,94,Kangaroos,7,M.C.G.
Richmond,Collingwood,62,131,Collingwood,69,M.C.G.
Carlton,Sydney,84,115,Sydney,31,Princes Park
Hawthorn,Melbourne,113,106,Hawthorn,7,M.C.G.
Essendon,Brisbane Lions,94,86,Essendon,8,Docklands
Port Adelaide,West Coast,114,50,Port Adelaide,64,Football Park
Geelong,Western Bulldogs,81,99,Western Bulldogs,18,Kardinia Park
St Kilda,Kangaroos,132,127,St Kilda,5,Docklands
Fremantle,Adelaide,91,90,Fremantle,1,Subiaco
West Coast,Hawthorn,98,42,West Coast,56,Subiaco
Kangaroos,Geelong,104,86,Kangaroos,18,Manuka Oval
Melbourne,Essendon,71,88,Essendon,17,M.C.G.
Western Bulldogs,Richmond,95,155,Richmond,60,Docklands
Brisbane Lions,Port Adelaide,103,104,Port Adelaide,1,Gabba
Sydney,Fremantle,111,97,Sydney,14,S.C.G.
Collingwood,Carlton,135,62,Collingwood,73,M.C.G.
Adelaide,St Kilda,143,86,Adelaide,57,Football Park
Western Bulldogs,Melbourne,101,80,Western Bulldogs,21,Docklands
Carlton,Essendon,56,90,Essendon,34,M.C.G.
Fremantle,Richmond,104,81,Fremantle,23,Subiaco
Geelong,Collingwood,73,97,Collingwood,24,Docklands
Brisbane Lions,Kangaroos,137,83,Brisbane Lions,54,Gabba
Adelaide,Sydney,97,93,Adelaide,4,Football Park
Hawthorn,Port Adelaide,80,84,Port Adelaide,4,M.C.G.
St Kilda,West Coast,128,67,St Kilda,61,Docklands
Melbourne,Geelong,45,84,Geelong,39,M.C.G.
Collingwood,Brisbane Lions,62,101,Brisbane Lions,39,M.C.G.
West Coast,Adelaide,67,91,Adelaide,24,Subiaco
Sydney,Hawthorn,93,110,Hawthorn,17,S.C.G.
Richmond,St Kilda,50,130,St Kilda,80,Docklands
Port Adelaide,Carlton,125,81,Port Adelaide,44,Football Park
Essendon,Western Bulldogs,147,80,Essendon,67,Docklands
Kangaroos,Fremantle,98,99,Fremantle,1,M.C.G.
Collingwood,Adelaide,108,71,Collingwood,37,Docklands
Carlton,St Kilda,75,166,St Kilda,91,Princes Park
Kangaroos,Hawthorn,96,110,Hawthorn,14,Docklands
Port Adelaide,Melbourne,112,98,Port Adelaide,14,Football Park
Brisbane Lions,Sydney,76,90,Sydney,14,Gabba
Essendon,Richmond,92,53,Essendon,39,M.C.G.
Fremantle,Western Bulldogs,133,77,Fremantle,56,Subiaco
Hawthorn,Carlton,138,64,Hawthorn,74,M.C.G.
Essendon,Fremantle,133,73,Essendon,60,Docklands
Adelaide,Kangaroos,64,74,Kangaroos,10,Football Park
Brisbane Lions,Geelong,123,86,Brisbane Lions,37,Gabba
Sydney,Collingwood,81,99,Collingwood,18,Stadium Australia
St Kilda,Western Bulldogs,95,30,St Kilda,65,York Park
Richmond,Port Adelaide,104,124,Port Adelaide,20,Docklands
West Coast,Melbourne,143,91,West Coast,52,Subiaco
Collingwood,Essendon,83,67,Collingwood,16,M.C.G.
Geelong,St Kilda,84,65,Geelong,19,Kardinia Park
Melbourne,Sydney,60,94,Sydney,34,M.C.G.
Western Bulldogs,Brisbane Lions,86,170,Brisbane Lions,84,Docklands
West Coast,Fremantle,82,96,Fremantle,14,Subiaco
Port Adelaide,Adelaide,94,78,Port Adelaide,16,Football Park
Carlton,Kangaroos,63,187,Kangaroos,124,Docklands
Richmond,Hawthorn,74,78,Hawthorn,4,M.C.G.
Fremantle,Essendon,57,101,Essendon,44,Subiaco
Adelaide,West Coast,113,57,Adelaide,56,Football Park
Collingwood,Brisbane Lions,66,51,Collingwood,15,M.C.G.
Port Adelaide,Sydney,88,100,Sydney,12,Football Park
Brisbane Lions,Adelaide,124,82,Brisbane Lions,42,Gabba
Port Adelaide,Essendon,83,44,Port Adelaide,39,Football Park
Collingwood,Port Adelaide,112,68,Collingwood,44,M.C.G.
Sydney,Brisbane Lions,56,100,Brisbane Lions,44,Stadium Australia
Collingwood,Brisbane Lions,84,134,Brisbane Lions,50,M.C.G.
