team1,team2,score1,score2,winner,win_margin,venue
Hawthorn,Geelong,115,79,Hawthorn,36,Waverley Park
Carlton,Brisbane Bears,144,46,Carlton,98,Princes Park
Sydney,Collingwood,73,93,Collingwood,20,S.C.G.
Adelaide,Richmond,83,90,Richmond,7,Football Park
Fitzroy,Collingwood,80,129,Collingwood,49,Western Oval
Geelong,Melbourne,145,115,Geelong,30,Kardinia Park
Hawthorn,St Kilda,142,78,Hawthorn,64,Waverley Park
Richmond,Footscray,97,94,Richmond,3,M.C.G.
Sydney,Brisbane Bears,110,135,Brisbane Bears,25,S.C.G.
Carlton,Adelaide,136,76,Carlton,60,Princes Park
West Coast,Essendon,80,44,West Coast,36,Subiaco
Footscray,Geelong,113,85,Footscray,28,Western Oval
Melbourne,Hawthorn,112,74,Melbourne,38,Princes Park
St Kilda,North Melbourne,55,116,North Melbourne,61,Waverley Park
Collingwood,Carlton,54,97,Carlton,43,M.C.G.
Essendon,Fitzroy,153,89,Essendon,64,M.C.G.
Brisbane Bears,Richmond,84,98,Richmond,14,Gabba
Adelaide,West Coast,82,78,Adelaide,4,Football Park
Adelaide,Sydney,75,87,Sydney,12,Football Park
Footscray,Collingwood,87,55,Footscray,32,Western Oval
Essendon,St Kilda,100,110,St Kilda,10,M.C.G.
Hawthorn,North Melbourne,59,99,North Melbourne,40,Waverley Park
Brisbane Bears,Fitzroy,65,58,Brisbane Bears,7,Gabba
Geelong,Carlton,90,54,Geelong,36,Waverley Park
West Coast,Richmond,101,53,West Coast,48,Subiaco
North Melbourne,Footscray,102,82,North Melbourne,20,M.C.G.
St Kilda,Brisbane Bears,45,55,Brisbane Bears,10,Waverley Park
Melbourne,Essendon,135,58,Melbourne,77,M.C.G.
Carlton,Hawthorn,104,72,Carlton,32,Princes Park
Richmond,Sydney,95,62,Richmond,33,M.C.G.
Geelong,Adelaide,91,38,Geelong,53,Kardinia Park
Fitzroy,West Coast,26,92,West Coast,66,Western Oval
Collingwood,Essendon,134,106,Collingwood,28,M.C.G.
Richmond,St Kilda,93,61,Richmond,32,M.C.G.
North Melbourne,Geelong,77,78,Geelong,1,Princes Park
Hawthorn,West Coast,100,54,Hawthorn,46,Waverley Park
Brisbane Bears,Melbourne,84,99,Melbourne,15,Gabba
Footscray,Adelaide,118,34,Footscray,84,Western Oval
Sydney,Fitzroy,66,94,Fitzroy,28,S.C.G.
West Coast,North Melbourne,73,64,West Coast,9,W.A.C.A.
Fitzroy,Geelong,59,100,Geelong,41,Princes Park
St Kilda,Footscray,72,117,Footscray,45,Waverley Park
Melbourne,Collingwood,64,92,Collingwood,28,M.C.G.
Sydney,Carlton,70,62,Sydney,8,S.C.G.
Richmond,Hawthorn,89,117,Hawthorn,28,M.C.G.
Adelaide,Brisbane Bears,89,86,Adelaide,3,Football Park
North Melbourne,Melbourne,83,103,Melbourne,20,M.C.G.
Fitzroy,Richmond,69,129,Richmond,60,Western Oval
St Kilda,Sydney,114,81,St Kilda,33,Waverley Park
Collingwood,Geelong,107,104,Collingwood,3,M.C.G.
Essendon,Hawthorn,136,84,Essendon,52,M.C.G.
Carlton,West Coast,126,62,Carlton,64,Princes Park
Brisbane Bears,Footscray,88,98,Footscray,10,Gabba
North Melbourne,Fitzroy,160,74,North Melbourne,86,M.C.G.
Carlton,Richmond,161,48,Carlton,113,Princes Park
St Kilda,Collingwood,90,88,St Kilda,2,Waverley Park
Geelong,Sydney,111,99,Geelong,12,Kardinia Park
Footscray,Melbourne,111,71,Footscray,40,Western Oval
Brisbane Bears,Hawthorn,91,102,Hawthorn,11,Gabba
Adelaide,Essendon,115,58,Adelaide,57,Football Park
Collingwood,North Melbourne,62,126,North Melbourne,64,M.C.G.
Essendon,Carlton,80,62,Essendon,18,M.C.G.
Fitzroy,St Kilda,102,140,St Kilda,38,Western Oval
Hawthorn,Adelaide,66,47,Hawthorn,19,Waverley Park
Richmond,Geelong,95,171,Geelong,76,Princes Park
Sydney,Melbourne,121,167,Melbourne,46,S.C.G.
West Coast,Footscray,117,46,West Coast,71,Subiaco
North Melbourne,Hawthorn,114,91,North Melbourne,23,Waverley Park
Geelong,Footscray,106,101,Geelong,5,M.C.G.
Carlton,Melbourne,96,123,Melbourne,27,M.C.G.
West Coast,Collingwood,82,80,West Coast,2,W.A.C.A.
Carlton,Geelong,72,105,Geelong,33,Waverley Park
Footscray,Melbourne,65,144,Melbourne,79,M.C.G.
North Melbourne,Geelong,103,109,Geelong,6,M.C.G.
West Coast,Melbourne,117,52,West Coast,65,W.A.C.A.
West Coast,Geelong,143,63,West Coast,80,M.C.G.
